time_stamp,handle,back_-2_post,back_-1_post,text,forward_1_post,forward_2_post,guess_who
2004-04-25 03:00:14,Getter 1,2004-04-25 02:59:29 Getter 1: GETTEEEEEEEEEEEER WIIIIIIIIIIIIIIIIIING!!!!!!!!!! [GENERATES A CAPE FROM ITS BACK AND FLIES UP INTO THE SKY] TOMAHAWK BOOOOOOOOMERAAAAAAAAANG!!!!!!!!!!!!! [THROWS BOTH OF THE TOMAHAWKS AT TSICIAN CUTTING HIM INTO FOUR NEAT PIECES AND THEN........] GEEEEEEEEEEEEEEEETTEEEEEEEEEEEEEER BEEEEEEEEEEEEEEEEEEEEEEEEEEEEAM!!!!!!!!!!!!!!!!!! [BATHES THE REMAINS IN GETTER RAYS AND BURNS THEM OUT OF EXISTANCE],"2004-04-25 02:59:49 Getter 1: You're kidding, right? You can't even REACH Getter's shoulder from down there. [tongue]",And I don't mean about flying either. Getters at least more than 50 feet tall. [tongue],2004-04-25 03:00:55 Duck: Wouldn't a Getter just have to step on him or something? I imagine the tomahawk thing would just flat out crush him even if he was struck with the blade.,"2004-04-25 03:01:01 Getter 1: And even though Getter's armor is actually fairly weak, you'd have to be a giant monster for that bite to really do damage. [tongue]",
2004-04-25 03:01:01,Getter 1,2004-04-25 03:00:14 Getter 1: And I don't mean about flying either. Getters at least more than 50 feet tall. [tongue],2004-04-25 03:00:55 Duck: Wouldn't a Getter just have to step on him or something? I imagine the tomahawk thing would just flat out crush him even if he was struck with the blade.,"And even though Getter's armor is actually fairly weak, you'd have to be a giant monster for that bite to really do damage. [tongue]",2004-04-25 03:01:08 Tsician: [pulls a Cell from Dragon ball Z............If you wish Red I can explain all the different chat styles of fighting.....and regenerates from all his cells since this is theme day and everyone if immune to death],2004-04-25 03:01:16 Braxil: Though you must admit that that picture does not make it look as such.,
2004-04-25 03:01:24,Getter 1,2004-04-25 03:01:08 Tsician: [pulls a Cell from Dragon ball Z............If you wish Red I can explain all the different chat styles of fighting.....and regenerates from all his cells since this is theme day and everyone if immune to death],2004-04-25 03:01:16 Braxil: Though you must admit that that picture does not make it look as such.,"Yeah, but it looks cooler than just stepping on him.",2004-04-25 03:01:30 Tsician: You know how far a 3 foot freaking snake can strike from? Front and back???,2004-04-25 03:01:44 Getter 1: What? You think YOU invented this stuff?,
2004-04-25 03:01:44,Getter 1,"2004-04-25 03:01:24 Getter 1: Yeah, but it looks cooler than just stepping on him.",2004-04-25 03:01:30 Tsician: You know how far a 3 foot freaking snake can strike from? Front and back???,What? You think YOU invented this stuff?,"2004-04-25 03:02:03 Getter 1: It still has to bite through steel, though. [tongue]","2004-04-25 03:02:05 Tsician: Nope, but I studied and did it for more then 3 years.",
2004-04-25 03:02:03,Getter 1,2004-04-25 03:01:30 Tsician: You know how far a 3 foot freaking snake can strike from? Front and back???,2004-04-25 03:01:44 Getter 1: What? You think YOU invented this stuff?,"It still has to bite through steel, though. [tongue]","2004-04-25 03:02:05 Tsician: Nope, but I studied and did it for more then 3 years.",2004-04-25 03:02:20 Tsician: Then I use my dirk and make a long slash/scrath through the hall.,
2004-04-25 03:02:33,Getter 1,"2004-04-25 03:02:05 Tsician: Nope, but I studied and did it for more then 3 years.",2004-04-25 03:02:20 Tsician: Then I use my dirk and make a long slash/scrath through the hall.,"Are you even aware of the ""Wars"" we had on here aeons and aeons ago? [tongue]","2004-04-25 03:02:52 Tsician: Auto, AA, T1, T2, T3 (Chapter style), T2C.",2004-04-25 03:03:06 Tsician: Yes I am.,
2004-04-25 03:03:26,Getter 1,"2004-04-25 03:02:52 Tsician: Auto, AA, T1, T2, T3 (Chapter style), T2C.",2004-04-25 03:03:06 Tsician: Yes I am.,3? Psh! We did it at least 5-6 years go. [tongue],2004-04-25 03:03:28 Getter 1: Ago.,"2004-04-25 03:03:46 Getter 1: They were big, CRAZY things!",
2004-04-25 03:03:28,Getter 1,2004-04-25 03:03:06 Tsician: Yes I am.,2004-04-25 03:03:26 Getter 1: 3? Psh! We did it at least 5-6 years go. [tongue],Ago.,"2004-04-25 03:03:46 Getter 1: They were big, CRAZY things!",2004-04-25 03:03:59 Getter 1: And not a lick of DBZ in the whole thing. XD,
2004-04-25 03:03:46,Getter 1,2004-04-25 03:03:26 Getter 1: 3? Psh! We did it at least 5-6 years go. [tongue],2004-04-25 03:03:28 Getter 1: Ago.,"They were big, CRAZY things!",2004-04-25 03:03:59 Getter 1: And not a lick of DBZ in the whole thing. XD,2004-04-25 03:04:08 Tsician: -_-,
2004-04-25 03:03:59,Getter 1,2004-04-25 03:03:28 Getter 1: Ago.,"2004-04-25 03:03:46 Getter 1: They were big, CRAZY things!",And not a lick of DBZ in the whole thing. XD,2004-04-25 03:04:08 Tsician: -_-,2004-04-25 03:04:38 Tsician: None of what we did was DBZ either.,
2004-04-25 03:04:43,Getter 1,2004-04-25 03:04:08 Tsician: -_-,2004-04-25 03:04:38 Tsician: None of what we did was DBZ either.,Nadia and Darrow and Amy were there for it... Ah.. Those were the days...,2004-04-25 03:04:45 Duck: I think we threw DBZ around a bit.,"2004-04-25 03:04:53 Getter 1: Well, GOOD. [tongue]",
2004-04-25 03:04:53,Getter 1,2004-04-25 03:04:43 Getter 1: Nadia and Darrow and Amy were there for it... Ah.. Those were the days...,2004-04-25 03:04:45 Duck: I think we threw DBZ around a bit.,"Well, GOOD. [tongue]",2004-04-25 03:04:55 Duck: But not that far back.,2004-04-25 03:05:09 Getter 1: I don't remember us doing anything with it... [eh],
2004-04-25 03:05:09,Getter 1,"2004-04-25 03:04:53 Getter 1: Well, GOOD. [tongue]",2004-04-25 03:04:55 Duck: But not that far back.,I don't remember us doing anything with it... [eh],"2004-04-25 03:05:21 Getter 1: Yeah, not that far back.","2004-04-25 03:05:23 Duck: And I don't know anything about lizard guys, but associating it with Cell seems about right.",
2004-04-25 03:05:21,Getter 1,2004-04-25 03:04:55 Duck: But not that far back.,2004-04-25 03:05:09 Getter 1: I don't remember us doing anything with it... [eh],"Yeah, not that far back.","2004-04-25 03:05:23 Duck: And I don't know anything about lizard guys, but associating it with Cell seems about right.",2004-04-25 03:05:37 Tsician: Tets,
2004-04-25 03:05:43,Getter 1,2004-04-25 03:05:37 Tsician: Tets,2004-04-25 03:05:39 Tsician: Test,And that was just among ourselves. [tongue] Before we branched out and when after Sonic Chat and the Sailor Moon Chat. XD,2004-04-25 03:05:44 Duck: That far back was more about space ships and just random craziness.,"2004-04-25 03:06:05 Braxil: Ah, but you are pulling a DBZ right now: you are simply standing there and arguing useless points when you should be clobbering each other.",
2004-04-25 03:06:08,Getter 1,2004-04-25 03:05:44 Duck: That far back was more about space ships and just random craziness.,"2004-04-25 03:06:05 Braxil: Ah, but you are pulling a DBZ right now: you are simply standing there and arguing useless points when you should be clobbering each other.",when=went,2004-04-25 03:06:08 Tsician: Nm. I did it because of one hit kill man here.,2004-04-25 03:06:23 Duck: I didn't even know what anime was back then.,
2004-04-25 03:06:41,Getter 1,2004-04-25 03:06:08 Tsician: Nm. I did it because of one hit kill man here.,2004-04-25 03:06:23 Duck: I didn't even know what anime was back then.,Like stabbing someone in the face isn't a one hit kill? [tongue],2004-04-25 03:07:04 Tsician: I WAS DOING A FACE JOKE.,2004-04-25 03:07:12 Getter 1: How could you not? We used it a lot back then. Just completely different series than today.,
2004-04-25 03:07:12,Getter 1,2004-04-25 03:06:41 Getter 1: Like stabbing someone in the face isn't a one hit kill? [tongue],2004-04-25 03:07:04 Tsician: I WAS DOING A FACE JOKE.,How could you not? We used it a lot back then. Just completely different series than today.,2004-04-25 03:07:22 Tsician: And stabbing you in the cheek wouldn't have killed you anyway.,2004-04-25 03:07:41 Naked Nymph Girl: Anyway....,
2004-11-07 10:22:30,Ghost in the Shell - Inner Universe,2004-11-07 09:48:56 [Final Fantasy 3 - Deep Under the Water]: [mooz],2004-11-07 09:49:33 [Final Fantasy VI - Mt. Koltz]: Of course as soon as I say that the song changes.,I just had to have this song when I heard it last night. It rox to the mox. [love],"2004-11-07 10:25:19 [Tsunami Bomb - Lemonade]: Wouldn't you know... Remember how you gave me shit, and I made lemonade out of it. Pass me the sugar and things still will be fine...","2004-11-07 10:25:48 [Tsunami Bomb - Lemonade]: Eh, I guess I'll stick with this one for a while. :-p",
2004-11-07 10:26:19,Ghost in the Shell - Inner Universe,"2004-11-07 10:25:19 [Tsunami Bomb - Lemonade]: Wouldn't you know... Remember how you gave me shit, and I made lemonade out of it. Pass me the sugar and things still will be fine...","2004-11-07 10:25:48 [Tsunami Bomb - Lemonade]: Eh, I guess I'll stick with this one for a while. :-p","No, can't say that I do remember that.",2004-11-07 10:28:39 [Tsunami Bomb - Lemonade]: [eek] But it was 2 minutes ago!,2004-11-07 10:29:24 Ghost in the Shell - Inner Universe: I think you were imagining it.,
2004-11-07 10:29:24,Ghost in the Shell - Inner Universe,"2004-11-07 10:26:19 Ghost in the Shell - Inner Universe: No, can't say that I do remember that.",2004-11-07 10:28:39 [Tsunami Bomb - Lemonade]: [eek] But it was 2 minutes ago!,I think you were imagining it.,2004-11-07 11:02:54 [Tsunami Bomb - Lemonade]: I think you were imaginary!,"2004-11-07 11:06:26 Ghost in the Shell - Inner Universe: No, I'm quite real.",
2004-11-07 11:06:26,Ghost in the Shell - Inner Universe,2004-11-07 10:29:24 Ghost in the Shell - Inner Universe: I think you were imagining it.,2004-11-07 11:02:54 [Tsunami Bomb - Lemonade]: I think you were imaginary!,"No, I'm quite real.",2004-11-07 11:07:00 [Tsunami Bomb - Lemonade]: Yeah. Real imaginary.,"2004-11-07 11:09:54 Ghost in the Shell - Inner Universe: Well, if I am imaginary that means you're talking to no one. So you're just crazy.",
2004-11-07 11:09:54,Ghost in the Shell - Inner Universe,"2004-11-07 11:06:26 Ghost in the Shell - Inner Universe: No, I'm quite real.",2004-11-07 11:07:00 [Tsunami Bomb - Lemonade]: Yeah. Real imaginary.,"Well, if I am imaginary that means you're talking to no one. So you're just crazy.",2004-11-07 11:13:16 [Tsunami Bomb - Lemonade]: Of course I am.,"2004-11-07 11:13:28 [Tsunami Bomb - Lemonade]: Don't you think -I- know that, Imagivav?",
2004-11-07 11:20:58,Ghost in the Shell - Inner Universe,2004-11-07 11:18:15 Nadia: What is today's theme...? What song you're listening to? [dwa],2004-11-07 11:20:31 [Tsunami Bomb - Lemonade]: Just songs in general.,I guess.,2004-11-07 11:22:34 The Darkness - A Thing Called Love: [oro],2004-11-07 11:22:55 Tales of Symphonia - Fatalize: Okay.,
2004-11-07 11:26:21,Ghost in the Shell - Inner Universe,2004-11-07 11:22:55 Tales of Symphonia - Fatalize: Okay.,2004-11-07 11:25:23 Final Fantasy X - Suteki Da Ne: Perhaps this?,Whatever you want.,"2004-11-07 11:26:43 Final Fantasy X - Suteki Da Ne: No, just trying to decide on the ""song to listen to for the day"" song...",2004-11-07 11:28:07 The Darkness - A Thing Called Love: You're going to listen to a song all day? [eek],
2004-11-07 11:29:20,Ghost in the Shell - Inner Universe,2004-11-07 11:28:57 The Darkness - A Thing Called Love: [dead],2004-11-07 11:29:05 Final Fantasy X-2 - Barefoot Miracle: I should get a cute Rikku av...,Hey Amy.,"2004-11-07 11:29:26 Final Fantasy X-2 - Barefoot Miracle: Won't help me clear out space today, since I can't really sort, but oh well... [crazy]","2004-11-07 11:31:00 Final Fantasy X-2 - Barefoot Miracle: Anyways, foodage is here, so I shall eat it... BRB",
2004-11-07 13:40:51,Ghost in the Shell - Inner Universe,"2004-11-07 13:27:59 Final Fantasy X-2 - Barefoot Miracle: Ugh, tummy...","2004-11-07 13:37:37 [Tsunami Bomb - Lemonade]: Hehehe, this is a great song. [blush]",You;re a great song!,2004-11-07 14:15:42 [Tsunami Bomb - Lemonade]: Thank you. [blush],2004-11-07 14:17:18 [Lunar SSSC - Song of Two Lovers]: [love][love],
2004-11-07 15:25:37,Ghost in the Shell - Inner Universe,2004-11-07 15:21:38 Van Halen - Little Dreamer: Obviously not here.,"2004-11-07 15:25:37 Garth Brooks - Ain't Goin' Down: Wow, this is fun.",In your miiiiiiiiiiind.,2004-11-07 15:27:29 Garth Brooks - Ain't Goin' Down: No. In YOUR mind.,2004-11-07 15:30:18 Final Fantasy X-2 - Barefoot Miracle: I'm here!,
2004-11-07 15:32:05,Ghost in the Shell - Inner Universe,2004-11-07 15:31:07 Billy Joel - Everybody Has a Dream: Yay.,2004-11-07 15:31:10 Billy Joel - Everybody Has a Dream: Someone here.,*Shoves Nadia in the closet* I don't see anyone. [dwa],"2004-11-07 15:32:55 Final Fantasy X-2 - Barefoot Miracle: Yes, you dooooooo! Let me out! [cry]","2004-11-07 15:34:15 Ghost in the Shell - Inner Universe: Funny, I thought I heard Nadia, but I guess it was just the wind.",
2004-11-07 15:34:15,Ghost in the Shell - Inner Universe,2004-11-07 15:32:05 Ghost in the Shell - Inner Universe: *Shoves Nadia in the closet* I don't see anyone. [dwa],"2004-11-07 15:32:55 Final Fantasy X-2 - Barefoot Miracle: Yes, you dooooooo! Let me out! [cry]","Funny, I thought I heard Nadia, but I guess it was just the wind.",2004-11-07 15:35:26 Rush - Vital Signs: *pushes Vav out of the way*,2004-11-07 15:35:31 Rush - Vital Signs: [vavscream],
2004-11-07 15:36:06,Ghost in the Shell - Inner Universe,2004-11-07 15:35:26 Rush - Vital Signs: *pushes Vav out of the way*,2004-11-07 15:35:31 Rush - Vital Signs: [vavscream],[contempt],2004-11-07 15:40:11 Final Fantasy X-2 - Barefoot Miracle: ~pops out of the closet~ Weeeeee!,2004-11-07 15:40:31 Ghost in the Shell - Inner Universe: [whoa],
2004-11-07 15:40:31,Ghost in the Shell - Inner Universe,2004-11-07 15:36:06 Ghost in the Shell - Inner Universe: [contempt],2004-11-07 15:40:11 Final Fantasy X-2 - Barefoot Miracle: ~pops out of the closet~ Weeeeee!,[whoa],2004-11-07 15:43:54 Final Fantasy X-2 - Barefoot Miracle: Almost time for Sunday night programming... [crazy] I wonder how bad this Simpsons season will be...,2004-11-07 15:45:08 Ghost in the Shell - Inner Universe: Bad enough that you don't need to watch it.,
2004-11-07 15:45:08,Ghost in the Shell - Inner Universe,2004-11-07 15:40:31 Ghost in the Shell - Inner Universe: [whoa],2004-11-07 15:43:54 Final Fantasy X-2 - Barefoot Miracle: Almost time for Sunday night programming... [crazy] I wonder how bad this Simpsons season will be...,Bad enough that you don't need to watch it.,2004-11-07 16:21:14 Eric Clapton - Let It Grow: I'm looking forward to it.,"2004-11-07 16:28:05 Final Fantasy X-2 - Barefoot Miracle: Gee, and I thought Peggy was bad... Her mom is aaaaaaaawful.",
2004-11-07 20:33:06,Ghost in the Shell - Inner Universe,2004-11-07 20:31:51 Faithless - Mass Destruction: We have to keep watching it so it will become better again.,2004-11-07 20:32:10 Hero: How will watching i tmake it better again?,I stabs you! [stab][hero],"2004-11-07 20:34:06 Hero: Why, Vav? :-(",2004-11-07 20:34:09 Faithless - Mass Destruction: Ummm...,
2004-11-07 20:35:53,Ghost in the Shell - Inner Universe,2004-11-07 20:34:19 Faithless - Mass Destruction: Time flows like a river... and history repeats... ?,2004-11-07 20:35:25 Hero: I should play SoM again...,"You had a ""Stab me"" sign on your back.","2004-11-07 20:36:29 Hero: No, it says Stab Vav!","2004-11-07 20:37:10 Faithless - Mass Destruction: No, it says ""Stab, Vav.""",
2004-11-07 20:37:58,Ghost in the Shell - Inner Universe,"2004-11-07 20:37:10 Faithless - Mass Destruction: No, it says ""Stab, Vav.""",2004-11-07 20:37:41 Hero: noooooooooooo!,Nope.,2004-11-07 20:40:26 Hero: I broke a bottle of Graygoose today. [tongue],2004-11-07 20:40:58 Ghost in the Shell - Inner Universe: Bad Hero. [nono],
2004-11-07 20:40:58,Ghost in the Shell - Inner Universe,2004-11-07 20:37:58 Ghost in the Shell - Inner Universe: Nope.,2004-11-07 20:40:26 Hero: I broke a bottle of Graygoose today. [tongue],Bad Hero. [nono],2004-11-07 20:41:24 Hero: Not on purpose!,"2004-11-07 20:41:53 Hero: It was in a gift box, and the bottom feel out",
2004-11-07 20:42:02,Ghost in the Shell - Inner Universe,2004-11-07 20:41:24 Hero: Not on purpose!,"2004-11-07 20:41:53 Hero: It was in a gift box, and the bottom feel out",Clumsy Hero. [nono],2004-11-07 20:42:20 Tom Petty - Running Down a Dream: The Simpsons will never get better again unless Conan O'Brien magically starts writing for them again.,"2004-11-07 20:42:34 Hero: No, I was just holding it and it just feel out.",
2004-11-07 20:44:34,Ghost in the Shell - Inner Universe,2004-11-07 20:42:52 Hero: Simpsons is just lame now,2004-11-07 20:44:24 Tom Petty - Running Down a Dream: If you want to watch a good animated series that's actually funny these days I'd try for Venture Brothers on Adult Swim... and I hear Drawn Together is pretty funny too (on Comedy Central),Bad Luck Hero. [nono],2004-11-07 20:44:53 Final Fantasy X-2 - Barefoot Miracle: A widdy biddy Wicky stole my chair while I was gone! [nono] But he kept it REALLY warm... [blush],2004-11-07 20:45:15 Tom Petty - Running Down a Dream: You know what sounds fun but is really illegal? Distilling your own alcohol...,
2004-11-07 20:45:22,Ghost in the Shell - Inner Universe,2004-11-07 20:44:53 Final Fantasy X-2 - Barefoot Miracle: A widdy biddy Wicky stole my chair while I was gone! [nono] But he kept it REALLY warm... [blush],2004-11-07 20:45:15 Tom Petty - Running Down a Dream: You know what sounds fun but is really illegal? Distilling your own alcohol...,"Venture Brothers is eh. Drawn Together, I've only seen two episodes, but it looks stupid.",2004-11-07 20:45:23 Hero: It has nothing to do with luck!,2004-11-07 20:46:25 Tom Petty - Running Down a Dream: I really like Venture Brothers. If it came out on DVD I'd buy it.,
2004-11-07 20:46:26,Ghost in the Shell - Inner Universe,2004-11-07 20:45:23 Hero: It has nothing to do with luck!,2004-11-07 20:46:25 Tom Petty - Running Down a Dream: I really like Venture Brothers. If it came out on DVD I'd buy it.,Hero Hero. [nono],2004-11-07 20:47:17 Final Fantasy X-2 - Barefoot Miracle: I'd buy Dexter's Lab and the Powerpuff Girls!,2004-11-07 20:48:15 Final Fantasy X-2 - Barefoot Miracle: I do believe Ricky finds me edible... [eh] Or at least very biteable... [laugh],
2004-11-07 20:51:03,Ghost in the Shell - Inner Universe,2004-11-07 20:47:17 Final Fantasy X-2 - Barefoot Miracle: I'd buy Dexter's Lab and the Powerpuff Girls!,2004-11-07 20:48:15 Final Fantasy X-2 - Barefoot Miracle: I do believe Ricky finds me edible... [eh] Or at least very biteable... [laugh],You are. *Bites Nadia*,2004-11-07 20:51:52 Final Fantasy X-2 - Barefoot Miracle: [cry],2004-11-07 20:51:54 Tom Petty - Running Down a Dream: What do Nadias taste like?,
2004-11-07 20:54:08,Ghost in the Shell - Inner Universe,2004-11-07 20:52:58 Hero: Chicken?,2004-11-07 20:53:08 Final Fantasy X-2 - Barefoot Miracle: You would have to ask Ricky... [laugh],Like Nadiafish.,2004-11-07 20:55:28 Hero: Fish.. yuck,2004-11-07 20:58:04 Final Fantasy X-2 - Barefoot Miracle: Fish is yummy! [eek],
2004-11-07 20:59:19,Ghost in the Shell - Inner Universe,2004-11-07 20:55:28 Hero: Fish.. yuck,2004-11-07 20:58:04 Final Fantasy X-2 - Barefoot Miracle: Fish is yummy! [eek],Yucky.,2004-11-07 20:59:50 Hero: Nadia fish is yucky,2004-11-07 20:59:58 Hero: Nadiafish even,
2004-11-07 21:04:41,Ghost in the Shell - Inner Universe,2004-11-07 21:03:43 Hero: Fuuuuuuuuuuuuuuuuck,2004-11-07 21:03:49 Hero: Owwwwwwwe,What happen?,2004-11-07 21:04:41 Hero: I have a knot in my bacl,2004-11-07 21:04:44 Hero: back,
2004-11-07 21:04:50,Ghost in the Shell - Inner Universe,2004-11-07 21:04:41 Hero: I have a knot in my bacl,2004-11-07 21:04:44 Hero: back,[dwapoke]Hero's back,2004-11-07 21:06:10 Final Fantasy X-2 - Barefoot Miracle: ~rubs Hero's back~ Sowwy..,2004-11-07 21:11:45 Hero: I wish I had one of my little little cousins to step on my back.,
2004-11-07 21:14:20,Ghost in the Shell - Inner Universe,2004-11-07 21:13:50 Randofu: Uwaaaaao!,"2004-11-07 21:14:15 Hero: Yeah, it feels really good Nadia.",[gau]?,2004-11-07 21:14:22 Hero: Even when your back doesn't hurt.,"2004-11-07 21:14:52 Hero: Although my little cousin who's small enough, doesn't weigh enough to really help though",
2004-11-07 21:21:11,Ghost in the Shell - Inner Universe,2004-11-07 21:20:38 Hero: Rar,2004-11-07 21:20:45 Hero: [roar],[dwapoke][herp],2004-11-07 21:21:16 Ghost in the Shell - Inner Universe: [dwapoke][hero],2004-11-07 21:21:48 Hero: Why do you hate Herp so much>,
2004-11-07 21:21:16,Ghost in the Shell - Inner Universe,2004-11-07 21:20:45 Hero: [roar],2004-11-07 21:21:11 Ghost in the Shell - Inner Universe: [dwapoke][herp],[dwapoke][hero],2004-11-07 21:21:48 Hero: Why do you hate Herp so much>,2004-11-07 21:22:27 Randofu: Why are you poking Herp? [eh],
2004-11-07 21:23:15,Ghost in the Shell - Inner Universe,2004-11-07 21:21:48 Hero: Why do you hate Herp so much>,2004-11-07 21:22:27 Randofu: Why are you poking Herp? [eh],I don't hate Herp.,"2004-11-07 21:23:27 Ghost in the Shell - Inner Universe: I didn't mean to poke him, I was poking Hero.",2004-11-07 21:23:30 Final Fantasy X-2 - Barefoot Miracle: I like getting my back adjusted... [blush],
2004-11-07 21:23:27,Ghost in the Shell - Inner Universe,2004-11-07 21:22:27 Randofu: Why are you poking Herp? [eh],2004-11-07 21:23:15 Ghost in the Shell - Inner Universe: I don't hate Herp.,"I didn't mean to poke him, I was poking Hero.",2004-11-07 21:23:30 Final Fantasy X-2 - Barefoot Miracle: I like getting my back adjusted... [blush],2004-11-07 21:24:16 Hero: Well goody for you! Nadia [mad] [tongue],
2004-11-07 21:29:15,Ghost in the Shell - Inner Universe,"2004-11-07 21:28:55 Nadia: OH MY GOSH, ARROZ RICO HAS RETURNED!!!! [nuke]",2004-11-07 21:29:14 Nadia: Why does the av keep getting cleared? [dwa],Wha?,2004-11-07 21:29:21 Ghost in the Shell - Inner Universe: Because you anger it.,"2004-11-07 21:30:52 Nadia: No, it's that stupid commercial Red and I can't stand... It's these Hispanic kids singing and dancing in a driveway about rice, and they're dressed like Menudo.. [crazy]",
2004-11-07 21:29:21,Ghost in the Shell - Inner Universe,2004-11-07 21:29:14 Nadia: Why does the av keep getting cleared? [dwa],2004-11-07 21:29:15 Ghost in the Shell - Inner Universe: Wha?,Because you anger it.,"2004-11-07 21:30:52 Nadia: No, it's that stupid commercial Red and I can't stand... It's these Hispanic kids singing and dancing in a driveway about rice, and they're dressed like Menudo.. [crazy]",2004-11-07 21:31:05 Hero: Because you guys messed it up [tongue],
2004-11-07 21:31:54,Ghost in the Shell - Inner Universe,"2004-11-07 21:31:12 Nadia: That ""no"" makes no sense... [crazy]",2004-11-07 21:31:22 Nadia: I didn't do anything.,Dunno why you don't like that when you like that damned Quizno's commercial.,2004-11-07 21:33:05 Nadia: But the feak rats are cute! A ton of kids singing a stupid song about rice while dressed like Menudo is NOOOOOOT...,2004-11-07 21:33:45 Vavalion: You have a very deranged sense of cute.,
2006-05-25 02:16:56,Girlak,2006-05-25 02:16:29 Nadia: That's a crazy vibrator... [dwa],"2006-05-25 02:16:50 Sraphene: I hear they make Hello Kitty vibrators, but I don't know if that's true. I don't think I wanna know. x_X",...,2006-05-25 02:17:02 Psi-Amy: It's true xd,2006-05-25 02:17:03 Girlak: GirlZ roul!,
2006-05-25 02:17:03,Girlak,2006-05-25 02:16:56 Girlak: ...,2006-05-25 02:17:02 Psi-Amy: It's true xd,GirlZ roul!,2006-05-25 02:17:11 Sraphene: lol@Red pointing,"2006-05-25 02:17:12 Psi-Amy: But they're Hello Kitty ""massagers"".",
2006-05-25 02:31:11,Girlak,2006-05-25 02:25:03 Becky: I know! He was so excited and jumping around in his chair. xd,2006-05-25 02:29:36 Psi-Amy: Sooooo.,Guys are cute how about nails I like them too,"2006-05-25 02:31:47 Sraphene: I'm out. [grouphug] G'night, fellow ladies of SSU! [animesmile]","2006-05-25 02:32:18 Becky: Night, Sraphy!",
2006-05-25 02:39:54,Girlak,2006-05-25 02:39:43 Psi-Amy: Oops -- G'night Sraph!,2006-05-25 02:39:50 Psi-Amy: And hi DP!,they are beauitfl creatures like you and me,"2006-05-25 02:40:01 Psi-Amy: And most-but-not-all, Nadi!","2006-05-25 02:40:17 Nadia: What's a Selkie? [catface] Hi, DP!",
2006-05-26 04:12:05,Girlak,"2006-05-26 04:10:20 Becky: DP, what is that icon from, anyway?",2006-05-26 04:11:45 evilbob: My nightmares :(,:(,2006-05-26 04:12:38 Becky: I like the lipstick and fake eyelashes. xd,2006-05-26 04:13:37 Girlak: evrythng i got is reel honey :(,
2006-05-26 04:13:37,Girlak,2006-05-26 04:12:05 Girlak: :(,2006-05-26 04:12:38 Becky: I like the lipstick and fake eyelashes. xd,evrythng i got is reel honey :(,"2006-05-26 04:16:41 Dark Paladin: Oh, it's from Aria of Sorrow.",2006-05-26 04:16:43 Dark Paladin: Castlevania.,
2006-06-24 03:21:31,Girlak,2006-06-24 03:21:12 Janus: That should be Najus now that Jon's invented it.,2006-06-24 03:21:25 Nadia: But I like Jadia... :(,ooohohooho,"2006-06-24 03:21:39 Janus: Yeah, you're right. It's Janus-dominant.",2006-06-24 03:21:43 Janus: It should be Jadia.,
2006-07-08 16:42:57,Girlak,2006-07-08 16:40:15 Becky: I just need my split ends cut. It's at that point where it's starting to feel yucky..,"2006-07-08 16:42:39 Psi-Amy: Yeah, mine were getting pretty rough too.",I prefer my hair short enough that I don't even really have to brush or comb it.,2006-07-08 16:43:03 Psi-Amy: TBY and I are gonna go watch Pirates of the Caribbean! Be back later!,2006-07-08 16:43:11 Becky: Ooh!! :O,
2006-07-08 16:44:30,Girlak,2006-07-08 16:43:19 Becky: I want to see it soon. xd,2006-07-08 16:44:02 Psi-Amy: [hug][becky] Hi/bye bob! [zoom],Later xd,2006-07-08 16:44:32 Becky: Have fun!!,2006-07-08 17:03:11 Janus: Baaaaack.,
2006-07-09 03:06:00,Girlak,2006-07-09 03:01:51 Soul: Jello,2006-07-09 03:05:52 Soul: Anyone home?,phil dood,2006-07-09 03:08:02 Soul: Black Text?,2006-07-09 03:09:18 Nathan: Hey Soul.,
2006-07-12 01:08:40,Girlak,2006-07-12 01:08:28 Becky: Or pet snakes.,"2006-07-12 01:08:29 Janus: Man, how can it be 9.",i lik feet,2006-07-12 01:08:42 Janus: That's not fair. :( *bites clock hand*,2006-07-12 01:08:48 Becky: Girlak!!!,
2006-07-12 01:08:55,Girlak,2006-07-12 01:08:42 Janus: That's not fair. :( *bites clock hand*,2006-07-12 01:08:48 Becky: Girlak!!!,wut,2006-07-12 01:09:06 Janus: Carl/Shecarl and Goo/Girlak ought to double date!,2006-07-12 01:09:28 Becky: Who is Carl?,
2006-07-12 01:09:38,Girlak,2006-07-12 01:09:06 Janus: Carl/Shecarl and Goo/Girlak ought to double date!,2006-07-12 01:09:28 Becky: Who is Carl?,hes mine dont tuch him,2006-07-12 01:09:40 Janus: [carl],2006-07-12 01:09:52 Girlak: *swunes*,
2006-07-12 01:09:52,Girlak,2006-07-12 01:09:38 Girlak: hes mine dont tuch him,2006-07-12 01:09:40 Janus: [carl],*swunes*,2006-07-12 01:10:25 Dark Paladin: He already has a facination with pet snakes. There's no way to go lower. xd,2006-07-12 01:10:40 Janus: Fascination is a weak word.,
2006-07-12 01:12:06,Girlak,2006-07-12 01:11:20 Janus: But a long one. But weaaaaaaaaak. But long. Longly weak.,2006-07-12 01:11:41 Dark Paladin: Fascination is a decent word...when spelled correctly. I just tend to butcher the English language.,im thinking abut shaving my lipz,2006-07-12 01:12:12 Girlak: wud i louk yunger,2006-07-12 01:12:40 Janus: If you shaved them off? Yes.,
