time_stamp,handle,back_-2_post,back_-1_post,text,forward_1_post,forward_2_post,guess_who
2001-11-17 21:22:00,Crono Clone,2001-11-17 21:21:06 Hero: You don't buy a pre-made system. What's da matter with ya?,2001-11-17 21:21:25 Alita: *starts to choke him* You told me that before!,"BTW, DP. Tell me how this looks: [url]",2001-11-17 21:22:04 Cecil: Pre-made system? What you jibber-jabberin' about?,"2001-11-17 21:22:16 Crono Clone: Well, me working for Starbucks means I work for Satan! @_@",
2001-11-17 21:22:16,Crono Clone,"2001-11-17 21:22:00 Crono Clone: BTW, DP. Tell me how this looks: [url]",2001-11-17 21:22:04 Cecil: Pre-made system? What you jibber-jabberin' about?,"Well, me working for Starbucks means I work for Satan! @_@",2001-11-17 21:22:30 Crono Clone: *gah!* o_O *starts to turn blue*,2001-11-17 21:22:45 Crono Clone: *gasp* @_@ *purple*,
2001-11-17 21:22:30,Crono Clone,2001-11-17 21:22:04 Cecil: Pre-made system? What you jibber-jabberin' about?,"2001-11-17 21:22:16 Crono Clone: Well, me working for Starbucks means I work for Satan! @_@",*gah!* o_O *starts to turn blue*,2001-11-17 21:22:45 Crono Clone: *gasp* @_@ *purple*,2001-11-17 21:23:02 Crono Clone: *head gfeels like he's gonna explode* Nooooooooooooooooooooooooooooooooooooooooooooooo!!!!!,
2001-11-17 21:22:45,Crono Clone,"2001-11-17 21:22:16 Crono Clone: Well, me working for Starbucks means I work for Satan! @_@",2001-11-17 21:22:30 Crono Clone: *gah!* o_O *starts to turn blue*,*gasp* @_@ *purple*,2001-11-17 21:23:02 Crono Clone: *head gfeels like he's gonna explode* Nooooooooooooooooooooooooooooooooooooooooooooooo!!!!!,2001-11-17 21:23:05 Crono Clone: [headbang],
2001-11-17 21:23:02,Crono Clone,2001-11-17 21:22:30 Crono Clone: *gah!* o_O *starts to turn blue*,2001-11-17 21:22:45 Crono Clone: *gasp* @_@ *purple*,*head gfeels like he's gonna explode* Nooooooooooooooooooooooooooooooooooooooooooooooo!!!!!,2001-11-17 21:23:05 Crono Clone: [headbang],2001-11-17 21:23:54 Alita: *snaps off Crono Clone's head* So WHAT?,
2001-11-17 21:23:05,Crono Clone,2001-11-17 21:22:45 Crono Clone: *gasp* @_@ *purple*,2001-11-17 21:23:02 Crono Clone: *head gfeels like he's gonna explode* Nooooooooooooooooooooooooooooooooooooooooooooooo!!!!!,[headbang],2001-11-17 21:23:54 Alita: *snaps off Crono Clone's head* So WHAT?,2001-11-17 21:24:00 Hero: The chat is about to die....,
2001-11-17 21:25:11,Crono Clone,2001-11-17 21:25:09 Darrow: LOL,2001-11-17 21:25:09 Hero: I know what will scare you guys! *mwhahahh*,X_X,2001-11-17 21:25:24 Hero: *grins evilily*,2001-11-17 21:25:41 Darrow: I ain't afraid of no ghosts.,
2001-12-10 21:30:30,D,2001-12-10 21:29:58 Unknown H: Hr,2001-12-10 21:30:25 Unknown H: Puh!,,2001-12-10 21:30:32 Unknown H: LOL@Unknown H,2001-12-10 21:30:34 D: D,
2001-12-10 21:30:34,D,,2001-12-10 21:30:32 Unknown H: LOL@Unknown H,D,2001-12-10 21:30:37 D: DDDDDDD,2001-12-10 21:30:38 Piki: h unknown H...,
2001-12-10 21:30:37,D,2001-12-10 21:30:32 Unknown H: LOL@Unknown H,2001-12-10 21:30:34 D: D,DDDDDDD,2001-12-10 21:30:38 Piki: h unknown H...,2001-12-10 21:30:41 D: DDDDDDDDDDDD,
2001-12-10 21:30:41,D,2001-12-10 21:30:37 D: DDDDDDD,2001-12-10 21:30:38 Piki: h unknown H...,DDDDDDDDDDDD,2001-12-10 21:30:47 D: Duuuuuuuu,2001-12-10 21:30:47 Unknown H: This it h,
2001-12-10 21:30:47,D,2001-12-10 21:30:38 Piki: h unknown H...,2001-12-10 21:30:41 D: DDDDDDDDDDDD,Duuuuuuuu,2001-12-10 21:30:47 Unknown H: This it h,2001-12-10 21:30:52 D: duuuuuuuuuuuu it.,
2001-12-10 21:30:52,D,2001-12-10 21:30:47 D: Duuuuuuuu,2001-12-10 21:30:47 Unknown H: This it h,duuuuuuuuuuuu it.,2001-12-10 21:30:54 Piki: huh...,,
2001-12-10 21:32:24,D,2001-12-10 21:31:42 Unknown H: ll u to us?,2001-12-10 21:31:59 Unknown H: D?,DH,2001-12-10 21:32:28 Unknown H: c d f h i k l n o p q r s t u w x z,2001-12-10 21:32:29 D: DHCC,
2001-12-10 21:32:29,D,2001-12-10 21:32:24 D: DH,2001-12-10 21:32:28 Unknown H: c d f h i k l n o p q r s t u w x z,DHCC,2001-12-10 21:32:34 Piki: cri,2001-12-10 21:32:47 R: I will skip throu our thin for,
2002-04-18 20:17:31,DP-kun-chan,2002-04-18 20:17:09 Sraphene: [animewink],2002-04-18 20:17:23 Nadia: Meanie... [cry],"Come now, Swaaaaaaaphie... [animewink]",2002-04-18 20:17:50 Darrow: Fufufufufu!,"2002-04-18 20:17:56 Nadia: That is sooooooooo cute, DP! :D",
2002-04-18 20:19:16,DP-kun-chan,"2002-04-18 20:17:56 Nadia: That is sooooooooo cute, DP! :D",2002-04-18 20:18:34 Sraphene: [animesmile],[animewink],2002-04-18 20:19:25 Sraphene: I'm going to have to go pretty soon . . .,2002-04-18 20:19:29 DP-kun-chan: *Hugs his Swaaaaaaaaphy-chan-chan-sama* [animewink],
2002-04-18 20:19:29,DP-kun-chan,2002-04-18 20:19:16 DP-kun-chan: [animewink],2002-04-18 20:19:25 Sraphene: I'm going to have to go pretty soon . . .,*Hugs his Swaaaaaaaaphy-chan-chan-sama* [animewink],"2002-04-18 20:19:35 DP-kun-chan: So am I, Tonya... ^^;;",2002-04-18 20:19:45 DP-kun-chan: So...all the more reason to hug you some more before you leave. [animewink],
2002-04-18 20:19:35,DP-kun-chan,2002-04-18 20:19:25 Sraphene: I'm going to have to go pretty soon . . .,2002-04-18 20:19:29 DP-kun-chan: *Hugs his Swaaaaaaaaphy-chan-chan-sama* [animewink],"So am I, Tonya... ^^;;",2002-04-18 20:19:45 DP-kun-chan: So...all the more reason to hug you some more before you leave. [animewink],2002-04-18 20:20:20 Sraphene: o_O Dimitri's wheezing . . .,
2002-04-18 20:19:45,DP-kun-chan,2002-04-18 20:19:29 DP-kun-chan: *Hugs his Swaaaaaaaaphy-chan-chan-sama* [animewink],"2002-04-18 20:19:35 DP-kun-chan: So am I, Tonya... ^^;;",So...all the more reason to hug you some more before you leave. [animewink],2002-04-18 20:20:20 Sraphene: o_O Dimitri's wheezing . . .,2002-04-18 20:20:34 DP-kun-chan: Wheezing...? Awwww... ;_;,
2002-04-18 20:20:34,DP-kun-chan,2002-04-18 20:19:45 DP-kun-chan: So...all the more reason to hug you some more before you leave. [animewink],2002-04-18 20:20:20 Sraphene: o_O Dimitri's wheezing . . .,Wheezing...? Awwww... ;_;,2002-04-18 20:20:37 Hero: I'm going to have to go pretty soon too..,"2002-04-18 20:21:42 Cecil: No, no, no. . .no one has to leave.",
2002-04-18 20:22:32,DP-kun-chan,"2002-04-18 20:22:12 Cecil: Good night, Sraph!",2002-04-18 20:22:21 Hero: Bye Sraph!,"Good night, Sraaaaaaaaaphim!!!! *HUUUUUUUUUUUUUUUUUGS* [animesmile] [animesmile] [animesmile] [animesmile]","2002-04-18 20:22:38 Nadia: Bye, Sraphy-chan!",2002-04-18 20:25:04 Nadia: ~yawn~,
2001-11-24 19:29:45,Dam,"2001-11-24 19:28:07 Sraphene: Well, at least that's good. Sorry about the car, though . . . . ^^;;","2001-11-24 19:29:29 Aaron: Geez, I've been listening to Forever Rachel... forever!",hi,2001-11-24 19:30:02 Janus: You like Goodkind because he's incredibly morbid and depressing. [tongue],2001-11-24 19:30:09 Sraphene: OH!!! I have something funny to show you all. [wink],
2001-11-24 19:31:02,Dam,2001-11-24 19:30:50 Sraphene: Whoa@Allen from Escaflowne costume on eBay o_O,2001-11-24 19:31:01 Aaron: He also has a good sense of irony... [smile],,2001-11-24 19:31:07 Dam: hi,2001-11-24 19:31:20 Janus: Very good sense of irony.,
2001-11-24 19:31:07,Dam,2001-11-24 19:31:01 Aaron: He also has a good sense of irony... [smile],,hi,2001-11-24 19:31:20 Janus: Very good sense of irony.,2001-11-24 19:31:29 Aaron: Hello Dam.,
2001-11-24 19:33:27,Dam,2001-11-24 19:33:16 Janus: Yeah.,"2001-11-24 19:33:22 Sraphene: This isn't the funny thing I was gonna show ya, but if you're an Escaflowne fan: [url]",i in viet nam,2001-11-24 19:33:28 Sraphene: [tongue],2001-11-24 19:33:48 Sraphene: o_O,
2001-11-24 19:35:42,Dam,2001-11-24 19:35:23 Darrow: LOL,"2001-11-24 19:35:29 Janus: First non-North American we've ever had in SSU, I believe. [tongue]",yes,,2001-11-24 19:36:07 Dam: this'is the first i chat,
2001-11-24 19:35:46,Dam,"2001-11-24 19:35:29 Janus: First non-North American we've ever had in SSU, I believe. [tongue]",2001-11-24 19:35:42 Dam: yes,,2001-11-24 19:36:07 Dam: this'is the first i chat,2001-11-24 19:36:16 Sraphene: Interesting.,
2001-11-24 19:36:07,Dam,2001-11-24 19:35:42 Dam: yes,,this'is the first i chat,2001-11-24 19:36:16 Sraphene: Interesting.,2001-11-24 19:36:34 Vavalion: Actually Lucavi lived in Brazil I think.,
2001-11-24 19:55:11,Dam,2001-11-24 19:54:47 Soul: Thou hast struck the rock twice!,2001-11-24 19:55:00 Soul: [headbang],good bye,"2001-11-24 19:55:16 Janus: I don't, because I've been playing various Castlevanias lately. [tongue]","2001-11-24 19:55:23 Soul: C-yas, Dam",
2002-03-15 17:07:56,Dameon,2002-03-15 17:06:43 Avalon: dead,2002-03-15 17:06:47 Soul: !!!*.........*!!!,hi,2002-03-15 17:08:46 Dameon: ?????????????????,2002-03-15 17:09:02 Dameon: pulls out a gun speak or die,
2002-03-15 17:08:46,Dameon,2002-03-15 17:06:47 Soul: !!!*.........*!!!,2002-03-15 17:07:56 Dameon: hi,?????????????????,2002-03-15 17:09:02 Dameon: pulls out a gun speak or die,2002-03-15 17:09:19 : Yeeeees?,
2002-03-15 17:09:02,Dameon,2002-03-15 17:07:56 Dameon: hi,2002-03-15 17:08:46 Dameon: ?????????????????,pulls out a gun speak or die,2002-03-15 17:09:19 : Yeeeees?,2002-03-15 17:09:54 Dameon: nothing,
2002-03-15 17:09:54,Dameon,2002-03-15 17:09:02 Dameon: pulls out a gun speak or die,2002-03-15 17:09:19 : Yeeeees?,nothing,2002-03-15 17:10:09 Dameon: flips the gun and drops it,2002-03-15 17:10:14 Dameon: ohwelll,
2002-03-15 17:10:09,Dameon,2002-03-15 17:09:19 : Yeeeees?,2002-03-15 17:09:54 Dameon: nothing,flips the gun and drops it,2002-03-15 17:10:14 Dameon: ohwelll,2002-03-15 17:10:31 Red Leader: Ah! Time for NDORK's Friday Show! ... Anytime now... ... I hope.,
2002-03-15 17:10:14,Dameon,2002-03-15 17:09:54 Dameon: nothing,2002-03-15 17:10:09 Dameon: flips the gun and drops it,ohwelll,2002-03-15 17:10:31 Red Leader: Ah! Time for NDORK's Friday Show! ... Anytime now... ... I hope.,2002-03-15 17:10:39 Soul: *drives up in a M-1 fully armored tank* *............*,
2002-03-15 17:11:13,Dameon,2002-03-15 17:10:39 Soul: *drives up in a M-1 fully armored tank* *............*,2002-03-15 17:11:03 Mog: Gooooo Abrams tank!,*sits there,"2002-03-15 17:11:15 : Yay, more inane ranting. Eh. [tunes in anyway]","2002-03-15 17:11:40 Red Leader: ... Well, if Lak doesn't start soon, I'm going back to my Earthbound playlist. [tongue]",
2002-03-15 17:13:11,Dameon,"2002-03-15 17:12:40 Mog: Well, Abrams do kick ass, so I should know about them.. hm... *Puts ""Get an Abrams"" on goal list*","2002-03-15 17:13:08 Soul: I gotta roll out. But first, its Uncle Soul's Stories of Sexual Torture Time!""",peels off the petal of a black rose,2002-03-15 17:13:28 Dameon: whatever,"2002-03-15 17:13:34 Red Leader: Oh, goody...",
2002-03-15 17:13:28,Dameon,"2002-03-15 17:13:08 Soul: I gotta roll out. But first, its Uncle Soul's Stories of Sexual Torture Time!""",2002-03-15 17:13:11 Dameon: peels off the petal of a black rose,whatever,"2002-03-15 17:13:34 Red Leader: Oh, goody...","2002-03-15 17:13:36 Mog: LOL! *Sits down by ""Uncle Soul""*",
2002-03-15 17:14:15,Dameon,2002-03-15 17:13:56 Red Leader: [PREPARES TO START PUTTING TOGETHER MONDAY'S COMIC],2002-03-15 17:14:08 Soul: She was talking about how hard her school was (cosmetic shit.. brainless bimbo..),leaving,"2002-03-15 17:14:28 Soul: and SURE ENOUGH, a bus pulls into the parking lot...","2002-03-15 17:14:52 Soul: with ""Mississippi State College for Women"" on it...",
2003-06-27 00:00:16,Darrow's Ghost,2003-06-26 23:59:24 Red Leader: ....................succubus....,2003-06-26 23:59:41 Psi-Amy: NO SUCCUBUS!,Look what you did. You killed me! *possesses Amy's panties*,2003-06-27 00:00:19 Red Leader: ..........what is that...? your catch phrase now?,2003-06-27 00:00:28 Red Leader: LOL!,
2003-06-27 00:02:03,Darrow's Ghost,2003-06-27 00:01:02 Psi-Amy: Wwwhhyyyy?!,2003-06-27 00:01:30 Red Leader: .............. okay... Hmmmmmm... no... nope.... i still feel miserable...,"Singers: He was killed by a shock to the crotch when he tried to get some! Turned into a ghost, he roamed around, not sure where to beeeeee! And then he found Aaaaaaaaaaaamyyyyyyyyyyyy! Phantom Panties!","2003-06-27 00:02:38 NeueZiel: LMAO, I'll give you points for creativity. [tongue]",2003-06-27 00:02:56 Red Leader: LOL!!!!!!!!,
2003-06-27 00:04:29,Darrow's Ghost,2003-06-27 00:03:16 Red Leader: (Well.. At least DARROW'S trying to make me feel better. [smile] ),"2003-06-27 00:03:36 NeueZiel: What's wrong, Red?",[naughty] *perverted face permanently appears on Amy's panties*,2003-06-27 00:05:05 Psi-Amy: Bah. *changes into different underwear in a private location*,"2003-06-27 00:05:39 Darrow's Ghost: Wha?! No!! Nooooo!! Why, Amy!! We were a comedic duo!!",
2003-06-27 00:05:39,Darrow's Ghost,2003-06-27 00:04:29 Darrow's Ghost: [naughty] *perverted face permanently appears on Amy's panties*,2003-06-27 00:05:05 Psi-Amy: Bah. *changes into different underwear in a private location*,"Wha?! No!! Nooooo!! Why, Amy!! We were a comedic duo!!",2003-06-27 00:05:47 NeueZiel: *watches Darrow's Ghost follow* Poor perverted Darrow...,"2003-06-27 00:06:04 NeueZiel: er, nevermind [tongue]",
2003-06-27 00:06:45,Darrow's Ghost,"2003-06-27 00:06:04 NeueZiel: er, nevermind [tongue]",2003-06-27 00:06:20 Psi-Amy: *pins the possessed panties on the SSU wall*,Rooooooar!! *gnashes his ghost teeth at Amy*,"2003-06-27 00:07:42 Psi-Amy: *compressing, making thumbnails*","2003-06-27 00:07:56 Red Leader: because i have no future, ziel..",
2003-06-27 00:08:07,Darrow's Ghost,"2003-06-27 00:07:42 Psi-Amy: *compressing, making thumbnails*","2003-06-27 00:07:56 Red Leader: because i have no future, ziel..",*d00dles Phantom Panties*,2003-06-27 00:08:22 NeueZiel: The hell?,"2003-06-27 00:08:32 Red Leader: look at the bright side, darrow... she may have pinned you to the wall... but for a few minutes... you've felt what no other man has....! [naughty]",
2003-06-27 00:08:47,Darrow's Ghost,2003-06-27 00:08:22 NeueZiel: The hell?,"2003-06-27 00:08:32 Red Leader: look at the bright side, darrow... she may have pinned you to the wall... but for a few minutes... you've felt what no other man has....! [naughty]",[eek],2003-06-27 00:08:49 NeueZiel: Why don't you?,"2003-06-27 00:09:06 Darrow's Ghost: *passes out, in panties form*",
2003-06-27 00:09:06,Darrow's Ghost,2003-06-27 00:08:47 Darrow's Ghost: [eek],2003-06-27 00:08:49 NeueZiel: Why don't you?,"*passes out, in panties form*","2003-06-27 00:09:32 Darrow's Ghost: ROTFLOL @ Phantom Panties! Oh, man, that's one funny pair of panties.",2003-06-27 00:10:25 Red Leader: because i'm doomed... i'm about to get a degree in something i don't understand and am not qualified to have... i can't get further education... i can't be part of the field i want to be part of... and.. well.. technically... i'm screwed...,
2003-06-27 00:09:32,Darrow's Ghost,2003-06-27 00:08:49 NeueZiel: Why don't you?,"2003-06-27 00:09:06 Darrow's Ghost: *passes out, in panties form*","ROTFLOL @ Phantom Panties! Oh, man, that's one funny pair of panties.",2003-06-27 00:10:25 Red Leader: because i'm doomed... i'm about to get a degree in something i don't understand and am not qualified to have... i can't get further education... i can't be part of the field i want to be part of... and.. well.. technically... i'm screwed...,2003-06-27 00:11:16 Darrow: *somehow gets restored through the power of love*,
2002-05-21 20:47:45,Dee Snider,2002-05-21 20:46:46 Blaze: *spins around and turns into Dee Snider*,2002-05-21 20:47:15 Randofu: OH MY GOD AMY YOU HAVE ASHES ALL OVER YOU! DEAR GOD EVEN HERO SHOULDN'T HAVE TO GO THROUGH THAT TORTURE!,I WANNA ROCK!,2002-05-21 20:47:57 Jester: o_O,"2002-05-21 20:48:07 Psi-Amy: Huh?.....oh, *that* kind of ash [tongue]",
2002-05-21 20:49:17,Dee Snider,2002-05-21 20:49:00 Jester: [Al's stomach: RRRRRRROOOOOOOOOOOOOOAAAAAAAAAAAAAAAAAAARRRRRRRRRRRRRRRRR!!!!!!!!!!!!!!!!!!!!!!!],2002-05-21 20:49:06 Jester: @_@,*everyone scratches their heads and wonders who in the blue hell Dee Snider is*,"2002-05-21 20:49:58 Psi-Amy: Hmm....J, you're reminding me of Vampire Hunter D.",2002-05-21 20:50:13 Randofu: Not really. I was just wondering when he would go away.,
2002-05-21 20:50:25,Dee Snider,"2002-05-21 20:49:58 Psi-Amy: Hmm....J, you're reminding me of Vampire Hunter D.",2002-05-21 20:50:13 Randofu: Not really. I was just wondering when he would go away.,Who is?,2002-05-21 20:50:27 Jester: That's because I AM D. [tongue],"2002-05-21 20:50:31 Dee Snider: Oh, J",
2002-05-21 20:50:31,Dee Snider,2002-05-21 20:50:25 Dee Snider: Who is?,2002-05-21 20:50:27 Jester: That's because I AM D. [tongue],"Oh, J",2002-05-21 20:50:48 Jester: *hands reaches out and tries to inhale Amy*,"2002-05-21 20:51:02 Psi-Amy: Not D himself, but that other guy from the movie.",
2002-05-21 20:51:08,Dee Snider,2002-05-21 20:50:48 Jester: *hands reaches out and tries to inhale Amy*,"2002-05-21 20:51:02 Psi-Amy: Not D himself, but that other guy from the movie.",That game sucked,2002-05-21 20:51:09 Darrow: Vampire Hunter Dee Snider.,"2002-05-21 20:51:26 Dee Snider: Never saw the movie, but the game was a crime",
2002-05-21 20:51:26,Dee Snider,2002-05-21 20:51:08 Dee Snider: That game sucked,2002-05-21 20:51:09 Darrow: Vampire Hunter Dee Snider.,"Never saw the movie, but the game was a crime",2002-05-21 20:51:27 Psi-Amy: You know....with the roaring werewolf stomach [tongue],2002-05-21 20:51:36 Dee Snider: LOL@ Darrow,
2002-05-21 20:51:36,Dee Snider,"2002-05-21 20:51:26 Dee Snider: Never saw the movie, but the game was a crime",2002-05-21 20:51:27 Psi-Amy: You know....with the roaring werewolf stomach [tongue],LOL@ Darrow,2002-05-21 20:51:43 Jester: Oh.... -_-,2002-05-21 20:52:01 Vavalion: Haha!,
2002-05-21 20:52:06,Dee Snider,2002-05-21 20:51:43 Jester: Oh.... -_-,2002-05-21 20:52:01 Vavalion: Haha!,We're not gonna take any vampires any more!,"2002-05-21 20:52:11 Jester: That's in Bloodlust, right?",2002-05-21 20:52:26 Psi-Amy: correct.,
2002-05-21 20:54:55,Dee Snider,"2002-05-21 20:52:54 Darrow: I mean, come on, his first name is Dee, how closer to ""D"" can you get? ..Well, I suppose if your name was De. Or just D. But that's not the point. The point is shut up.",2002-05-21 20:53:02 Jester: Ahh...Bloodlust......such a beautiful film....,"If it ain't metal, it's crap!",2002-05-21 20:55:06 Dee Snider: *turns back into Blaze*,2002-05-21 20:55:30 Psi-Amy: There was something odd about the audio when I watched it....,
2002-05-21 20:55:06,Dee Snider,2002-05-21 20:53:02 Jester: Ahh...Bloodlust......such a beautiful film....,"2002-05-21 20:54:55 Dee Snider: If it ain't metal, it's crap!",*turns back into Blaze*,2002-05-21 20:55:30 Psi-Amy: There was something odd about the audio when I watched it....,"2002-05-21 20:55:50 Psi-Amy: the music was really loud and the dialogue was quiet, so I think I missed a lot of the actual story ^^;;",
2002-02-07 06:32:15,Derrow,2002-02-07 06:16:48 Rendofu: Todey is gonne be LOOOONG. [tongue],"2002-02-07 06:17:14 Rendofu: On the plus side, my clock seems to be working right now. I went to bed et 5:30 end thought it wes like 2.","LOL @ the ""e"" still being in effect! ROTFLOL @ ""Elite""!!!!!!!",2002-02-07 06:32:24 Derrow: I suppose I should fix it. [tongue],"2002-02-07 06:32:34 Derrow: Hey, look! e butterfly! *cheses it eround the chet*",
2002-02-07 06:32:24,Derrow,"2002-02-07 06:17:14 Rendofu: On the plus side, my clock seems to be working right now. I went to bed et 5:30 end thought it wes like 2.","2002-02-07 06:32:15 Derrow: LOL @ the ""e"" still being in effect! ROTFLOL @ ""Elite""!!!!!!!",I suppose I should fix it. [tongue],"2002-02-07 06:32:34 Derrow: Hey, look! e butterfly! *cheses it eround the chet*","2002-02-07 06:33:57 Derrow: *steps on the ""remove e/e filter by eccident* Woops!",
2002-02-07 06:32:34,Derrow,"2002-02-07 06:32:15 Derrow: LOL @ the ""e"" still being in effect! ROTFLOL @ ""Elite""!!!!!!!",2002-02-07 06:32:24 Derrow: I suppose I should fix it. [tongue],"Hey, look! e butterfly! *cheses it eround the chet*","2002-02-07 06:33:57 Derrow: *steps on the ""remove e/e filter by eccident* Woops!",2002-02-07 09:53:36 Hero: You thought it was your new system Randy? That's pretty lame. [animesmile],
2002-02-07 06:33:57,Derrow,2002-02-07 06:32:24 Derrow: I suppose I should fix it. [tongue],"2002-02-07 06:32:34 Derrow: Hey, look! e butterfly! *cheses it eround the chet*","*steps on the ""remove e/e filter by eccident* Woops!",2002-02-07 09:53:36 Hero: You thought it was your new system Randy? That's pretty lame. [animesmile],2002-02-07 09:54:02 Soul: LOL!!!!,
2002-04-24 22:19:16,Derrow,2002-04-24 22:17:36 Hero: *catches Tama-chan*,2002-04-24 22:18:57 Vavalion: Maybe when you get only a few hours sleep each night your body starts getting used to that and so when you actually get a decent amount of time sleeping... it's bad for you? o_O,"I hete thet. I slept elmost helf the dey, end yet I'm still reelly tired. WHeT MORE DO YOU WeeeeeeNT!!!!!!!",2002-04-24 22:19:48 Vevalion: ...?,"2002-04-24 22:19:58 Vevalion: Whet ere you doing now, Hero?",
2002-04-24 22:20:06,Derrow,2002-04-24 22:19:48 Vevalion: ...?,"2002-04-24 22:19:58 Vevalion: Whet ere you doing now, Hero?",Stop thet.,2002-04-24 22:20:51 Red Leeder: ...?,2002-04-24 22:21:25 Red Leeder: Whet ere we telking like were from the former Soviet Union or Beltic Stetes now?,
2002-04-24 22:22:07,Derrow,2002-04-24 22:20:51 Red Leeder: ...?,2002-04-24 22:21:25 Red Leeder: Whet ere we telking like were from the former Soviet Union or Beltic Stetes now?,Whet whet whet whet whet whet whet whet whet.,2002-04-24 22:22:12 Derrow: LOL,2002-04-24 22:22:14 Derrow: Whet,
2002-04-24 22:22:12,Derrow,2002-04-24 22:21:25 Red Leeder: Whet ere we telking like were from the former Soviet Union or Beltic Stetes now?,2002-04-24 22:22:07 Derrow: Whet whet whet whet whet whet whet whet whet.,LOL,2002-04-24 22:22:14 Derrow: Whet,"2002-04-24 22:22:38 Red Leeder: Speeking of hentei.... Three deys to my birthdey... Demn, I'm encient.",
2002-04-24 22:22:14,Derrow,2002-04-24 22:22:07 Derrow: Whet whet whet whet whet whet whet whet whet.,2002-04-24 22:22:12 Derrow: LOL,Whet,"2002-04-24 22:22:38 Red Leeder: Speeking of hentei.... Three deys to my birthdey... Demn, I'm encient.",2002-04-24 22:24:00 Vavalion: You know... day actually looks right spelled dey.,
2004-02-01 21:13:25,Dnr uoaf,"2004-02-01 21:06:42 Najus: I'm not being hypocritical, and I'm not being mean. Hypocritical is telling someone not to do something and then doing it yourself. Which I did not do.","2004-02-01 21:12:55 D fnouar: Girls, girls, settle down.",Mode change!,2004-02-01 21:13:57 Diana: [dwa],"2004-02-01 21:14:52 Dark Paladin: In Janus's defense, Hero's a stupidhead.",
2004-02-01 21:24:38,Dnr uoaf,2004-02-01 21:15:40 OerH: ANd change your handle. [animesmile],"2004-02-01 21:15:44 Najus: Thank you, DP.","OK, one more problem to go.","2004-02-01 21:25:08 Dnr uoaf: Then I can clean the bathroom and be ready for bed, and if there's time left, play a little BG2.",2004-02-01 21:25:30 OerH: Fun. [animesmile],
2004-02-01 21:25:08,Dnr uoaf,"2004-02-01 21:15:44 Najus: Thank you, DP.","2004-02-01 21:24:38 Dnr uoaf: OK, one more problem to go.","Then I can clean the bathroom and be ready for bed, and if there's time left, play a little BG2.",2004-02-01 21:25:30 OerH: Fun. [animesmile],2004-02-01 21:25:31 Diana: Pepe licked Mimi's ear... [blush],
2004-02-01 21:34:59,Dnr uoaf,2004-02-01 21:32:27 Diana: A date? [eek],2004-02-01 21:33:22 Najus: A date.,*kicks his homework's ass*,2004-02-01 21:35:06 Ivan Olav: We're supposed to get 2-4 inches of snow tonight and freezing rain. Come oooooooon snow.,"2004-02-01 21:35:15 Dnr uoaf: Take that, sucka! *busts a cap in his homework's ass*",
2004-02-01 21:35:15,Dnr uoaf,2004-02-01 21:34:59 Dnr uoaf: *kicks his homework's ass*,2004-02-01 21:35:06 Ivan Olav: We're supposed to get 2-4 inches of snow tonight and freezing rain. Come oooooooon snow.,"Take that, sucka! *busts a cap in his homework's ass*","2004-02-01 21:35:21 Ivan Olav: *Tacks a ""day"" onto the end of that*",2004-02-01 21:35:28 Dnr uoaf: [rusey][firehug]Homework,
2004-02-01 21:35:28,Dnr uoaf,"2004-02-01 21:35:15 Dnr uoaf: Take that, sucka! *busts a cap in his homework's ass*","2004-02-01 21:35:21 Ivan Olav: *Tacks a ""day"" onto the end of that*",[rusey][firehug]Homework,"2004-02-01 21:35:30 Ivan Olav: Good job, Rand.","2004-02-01 21:44:02 Najus: Yeah, I think Stahn is cooler than Cless.",
2004-02-01 22:16:10,Dnr uoaf,2004-02-01 22:11:06 Diana: Boreded... A little down still... And I'd better take out Pepe...,2004-02-01 22:12:19 Najus: Kay-o...,"Ahh, finished.",2004-02-01 22:16:12 Hero: Yawn.... I don't know why I am watching ID4. I have the DVD...,2004-02-01 22:19:10 Ivan Olav: Because you're too lazy to get the DVD?,
2004-02-01 22:30:50,Dnr uoaf,2004-02-01 22:24:26 Najus: WB...,2004-02-01 22:25:12 Diana: Thanks...,[url],2004-02-01 22:37:34 Hero: I guess no 1mb log tonight,2004-02-01 22:38:15 Diana: Why? You thought we'd get one or something...?,
2004-02-01 22:38:44,Dnr uoaf,2004-02-01 22:37:34 Hero: I guess no 1mb log tonight,2004-02-01 22:38:15 Diana: Why? You thought we'd get one or something...?,We were doing pretty good for a while.,"2004-02-01 22:38:58 Najus: Yeah, we were doing good earlier in the day, but it died off rather quickly.","2004-02-01 22:39:05 Hero: Yea, it seemed ealier that we would",
2003-07-15 21:18:25,Dragon Turtle,2003-07-15 21:18:05 Illia: (Something somehow got pasted into the color box!),2003-07-15 21:18:09 Ilsyn: (*knows it better* [animewink]),~ROOOOOOOOAR! WHO DARES TAKE ME FROM MY HOME!?~,2003-07-15 21:18:31 Illia: ([cry]),2003-07-15 21:18:53 Illia: Something got taken from its home...,
2003-07-15 21:19:48,Dragon Turtle,"2003-07-15 21:19:13 Turin: Yeah, Ilsyn.","2003-07-15 21:19:43 Ilsyn: What does it mean, its home? Was it swept here by the tsunami too?",~I smell food.~,2003-07-15 21:20:04 Ilsyn: ...get ready.,2003-07-15 21:20:13 Ilsyn: *stands up*,
