time_stamp,handle,back_-2_post,back_-1_post,text,forward_1_post,forward_2_post,guess_who
2002-12-23 21:06:56,Formation,"2002-12-23 21:06:31 Formation: As a soldier, I realize that I am a member of a time-honored profession--that I am doing my share to keep alive the principles of freedom for which my country stands. No matter what the situation I am in, I will never do anything, for pleasure, profit, or personal safety, which will disgrace my uniform, my unit, or my country. I will use every means I have, even beyond the line of duty, to restrain my Army comrades from actions disgraceful to themselves and to the uniform.",2002-12-23 21:06:51 NeueZiel: *hides from the detachment*,"I am proud of my country and its flag. I will try to make the people of this nation proud of the service I represent, for I AM AN AMERICAN SOLDIER.","2002-12-23 21:08:14 Darrow: OH MY GOD, THIS IS WORSE THAN THE MUSIC ON G GUNDAM RIGHT NOW, SOMEONE GET MY GUN!!!!",2002-12-23 21:08:34 NeueZiel: good... god.. *falls over in shock*,
2002-12-23 21:08:36,Formation,"2002-12-23 21:08:14 Darrow: OH MY GOD, THIS IS WORSE THAN THE MUSIC ON G GUNDAM RIGHT NOW, SOMEONE GET MY GUN!!!!",2002-12-23 21:08:34 NeueZiel: good... god.. *falls over in shock*,"*Does an about face, Salutes Neue, does and about face again* On the command of dissmissed, fall out and enjoy your holiday. DISSMISSED! *the detatchment run away yelling and screaming*","2002-12-23 21:08:51 NeueZiel: what music on G-Gundam, Darrow?","2002-12-23 21:09:08 Soul: Yeah, we have to memorize that in Basic Training.",
2002-03-02 22:42:01,Fox-Amy,"2002-03-02 22:41:45 Darrow: Oh, please, like I'd pass up on the chance to make fun of transformation scenes. [tongue]",2002-03-02 22:41:58 Dark Paladin: Jusenkyo Spring?,"Curse you, Jusenkyo Springs!",2002-03-02 22:42:34 Dark Paladin: Foxes cannot talk.,2002-03-02 22:42:38 Darrow: I already had the idea a long time back when I planned to spoof Sailor Moon through two ways. One was transformation scenes and the other was Masked Darrow.,
2002-03-02 22:45:29,Fox-Amy,2002-03-02 22:44:44 Soul: *sets the WATER BALLON LAUNCHER OF DEATH to 'alternate between hot and cold ballons* *unloads another crate of various temperature waterbaloons at Amy*,2002-03-02 22:44:54 Vavalion: Kaboom.,FWAH! (rapidly switches back and forth),2002-03-02 22:45:33 Dark Paladin: That fox better be fixed...we don't need tons of foxes running around SSU. They can't be allowed to eat the chickens!,"2002-03-02 22:45:49 Fox-Amy: /is thoroughly soaked, and still a fox",
2002-03-02 22:45:49,Fox-Amy,2002-03-02 22:45:29 Fox-Amy: FWAH! (rapidly switches back and forth),2002-03-02 22:45:33 Dark Paladin: That fox better be fixed...we don't need tons of foxes running around SSU. They can't be allowed to eat the chickens!,"/is thoroughly soaked, and still a fox","2002-03-02 22:46:26 Vavalion: Don't worry DP, those chickens were trained by Chimpy, they can defend themselves quite well.","2002-03-02 22:46:30 Dark Paladin: [Because this is SSU, 9,000 male foxes are, surprisingly, released into SSU, all looking for a mate] Whoa, that's random!",
2002-03-02 22:47:22,Fox-Amy,"2002-03-02 22:46:30 Dark Paladin: [Because this is SSU, 9,000 male foxes are, surprisingly, released into SSU, all looking for a mate] Whoa, that's random!","2002-03-02 22:46:59 Vavalion: Run, Amy, ruuuuuuuuuun! [tongue]",*NOOF* (is now wearing a Skunk Disguise),"2002-03-02 22:47:29 Dark Paladin: Run, run, or you'll be...nah, I'm not going to bother.",2002-03-02 22:48:02 Dark Paladin: [Note: Foxes are not THAT dense] OH NO!!! THEY'RE CATCHING UP TO THAT SKUNK!!!!,
2002-03-02 23:07:01,Fox-Amy,2002-03-02 23:06:48 Dark Paladin: Who said a spring needs water nowadays?,2002-03-02 23:06:58 Dark Paladin: Springs with water are so 1360's...,???,2002-03-02 23:07:01 Vavalion: Who needs water... when we have Dr Pepper!,"2002-03-02 23:07:13 Randofu: LOL! I told you, I'm not Xena! I'm Lucy Lawless!",
2002-03-02 23:08:30,Fox-Amy,2002-03-02 23:08:05 Soul: *click*,2002-03-02 23:08:16 Soul: *uploads into the Ft. Benning Network*,FWAH!,"2002-03-02 23:08:31 Dark Paladin: Are you kidding, Soul? I'm sending this to Viz and telling them that it's the new Ranma OVA!",2002-03-02 23:08:31 Soul: *makes it the default screen saver for all the users in his battalion*,
2004-10-16 21:14:23,Ghost of Christmas Future,"2004-10-16 21:14:14 Final Fantasy 8237: Hey, people keep buyin' them so I keep comin' out with 'em.",2004-10-16 21:14:21 End of Inuyasha: Here's something a long time into the future!,"*looks at list* Arma...armadil... nope, not the right old guy","2004-10-16 21:15:53 Final Fantasy 8237: Hey, DBZ ended somehow, so Inuyasha might...","2004-10-16 21:15:59 Armadillo (Old): Make me. *Pushes a button on his cane and it turns into a laser* I took you punks on WWVI (the slave Girl Wars), and I can do it again!",
2004-10-16 21:20:07,Ghost of Christmas Future,"2004-10-16 21:15:53 Final Fantasy 8237: Hey, DBZ ended somehow, so Inuyasha might...","2004-10-16 21:15:59 Armadillo (Old): Make me. *Pushes a button on his cane and it turns into a laser* I took you punks on WWVI (the slave Girl Wars), and I can do it again!",I like....candy,"2004-10-16 21:21:49 Final Fantasy 8237: Hey, I thought they banned laser weapons after WWIII when North Korea attacked China?","2004-10-16 21:23:03 Armadillo (Old): Nah, that was just in North Korea after China built the huge mirror and killed them with their own weapons.",
2004-10-16 21:25:48,Ghost of Christmas Future,"2004-10-16 21:24:21 End of Inuyasha: Ah, that pervert Miroku...","2004-10-16 21:25:22 Armadillo (Old): *Pulls the trigger and a beam of light lances out, flies over the mirror and hits FFMMMMMMMMCCXXXVII in the cranium*",*grabs lightsaber*,"2004-10-16 21:26:01 Ghost of Christmas Future: Oh shi, thats from a long long time ago, ive ruined future day",2004-10-16 21:27:28 Armadillo (Old): don't you remember? Curving laser technology won us the war with tajikistan!,
2004-10-16 21:26:01,Ghost of Christmas Future,"2004-10-16 21:25:22 Armadillo (Old): *Pulls the trigger and a beam of light lances out, flies over the mirror and hits FFMMMMMMMMCCXXXVII in the cranium*",2004-10-16 21:25:48 Ghost of Christmas Future: *grabs lightsaber*,"Oh shi, thats from a long long time ago, ive ruined future day",2004-10-16 21:27:28 Armadillo (Old): don't you remember? Curving laser technology won us the war with tajikistan!,2004-10-16 21:27:33 Armadillo (Old): [contempt]@Video games not keeping up with their military history,
2004-10-17 06:52:12,Ghost of Christmas Future,"2004-10-17 00:57:47 Hero (Middle-Aged): Beh, I'm going to bed.",2004-10-17 00:58:19 Hero (Middle-Aged): Goondight,[url],2004-10-17 08:11:26 SSU++: [zzz],2004-10-17 08:11:57 SSU++: LOL @ Goondight.,
2004-10-17 17:46:53,Ghost of Christmas Future,2004-10-17 17:45:42 Orthorhombic Perskovite: I'll wake you up! [poke][amy],2004-10-17 17:46:19 Ozzy's Guitarist: Barrrrrrrgh.,Wow. Xanga virus,"2004-10-17 17:48:01 Old Lady With Ten Cats: Hey Nad00d, what's the most romaaaaaaaantic anime you've ever seeeeeeen? [love]",2004-10-17 17:48:23 Old Lady With Ten Cats: *changing into workout gear*,
2003-06-06 23:39:29,Ghost of Valimus,2003-06-06 23:39:22 Taro: (I'm fine. This is nothing. [tongue]),2003-06-06 23:39:25 Narok: (   ),[IS NOT HAPPY WITH RIN RIGHT NOW],2003-06-06 23:39:40 Ayra: ( Get it over with. What's a bit of lost sleep on a Friday? That's what Saturday's for. ),"2003-06-06 23:39:44 Aaron: (Wow... this is REALLY slow, even for D&D... you guys should work out some system for combat so it doesn't take so long.)",
2003-06-06 23:41:41,Ghost of Valimus,"2003-06-06 23:41:21 DM: Johnas, go.","2003-06-06 23:41:41 DM: LOL... not quite, Equinox. ","(Well, he's still coming out of his a lot less happy then he was going in )","2003-06-06 23:41:43 Aaron: (I didn't say it was Rand's fault. That's why I said ""you guys"".)",2003-06-06 23:41:51 Johnas: *runs as fast as he can towards Narok* End turn.,
2003-06-06 23:42:04,Ghost of Valimus,2003-06-06 23:41:51 Johnas: *runs as fast as he can towards Narok* End turn.,"2003-06-06 23:42:00 Johnas: And next turn, I will heal him.",(his=this),"2003-06-06 23:42:08 Narok: (Why are you running towards me? I'm dead, -11 HP. )","2003-06-06 23:42:23 Equinox: (Well, what WOULD happen, then?)",
2003-06-06 23:44:11,Ghost of Valimus,"2003-06-06 23:44:05 Rin: Come on, Johnas! Let's try to help Ilsyn take out his opponent!","2003-06-06 23:44:06 Johnas: (Oh. Well, then. *shrugs*)","(Wait... If I don't know... SHE'S CHEATING ON ME BEHIND MY BACK -AND- WHILE I'M DEAD!!! Yeesh, you're evil, Amy!)","2003-06-06 23:44:17 Ilsyn: (We've got Rin, Johnas, Taro, and myself, correct?)",2003-06-06 23:44:19 Narok: (LOL at Rand),
2003-06-06 23:45:44,Ghost of Valimus,2003-06-06 23:45:35 Johnas: (*stick Johnas on heal the healable auto-pilot*),"2003-06-06 23:45:36 Narok: (Who's left? Taro, Rin, Ilsyn, and Equinox?)",(Was there? I already forgot... ^^;;; ),2003-06-06 23:45:56 Ilsyn: (And Johnas.),"2003-06-06 23:45:57 Narok: (Oh, and Johnas.)",
2003-03-19 22:43:24,Giant Burfday Cake,"2003-03-19 22:43:03 Red Leader: I never liked using charcoal. I used conte most of the time beause I was more comfortable with it. I remember, I scanned a couple of my conte drawings from class once, but it was on paper so big, I had to xerox them to reduce them so they'd fit in our scanner so I've never dealy with any potential smudging via the scanner. ^^;;;",2003-03-19 22:43:10 Vavalion: WTF? That was weird. Some strange Lavos-like sound played in this song after I read Darrow say something about Lavos.,*rolls in*,2003-03-19 22:43:35 Darrow: You're 8/8 ,2003-03-19 22:43:47 Sraphene: LOL,
2003-03-19 22:44:09,Giant Burfday Cake,2003-03-19 22:43:58 Armadillo: AAAAAAAAAH! *HHHHH* AAAAAAH!!!! *HHHHH* AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAH!!!,2003-03-19 22:44:00 Darrow: Maybe Lavos is coming to get you.,~Haaappy burfday toooo youuuuu....~,"2003-03-19 22:44:19 Vavalion: I dunno, I thought maybe someone had embedded a wave file of the Lavos sound after you said it, but it was the song.",2003-03-19 22:44:27 Vavalion: Maybe...,
2003-03-19 22:44:29,Giant Burfday Cake,"2003-03-19 22:44:19 Vavalion: I dunno, I thought maybe someone had embedded a wave file of the Lavos sound after you said it, but it was the song.",2003-03-19 22:44:27 Vavalion: Maybe...,~Happy burfday.....tooooo yooouuu....~,"2003-03-19 22:44:30 Red Leader: Anyway, Nadia and I look forward to seeing how you did! ^^",2003-03-19 22:44:50 Giant Burfday Cake: ~Happy BURFDAY!......dear Sraphy....~,
2003-03-19 22:44:50,Giant Burfday Cake,2003-03-19 22:44:29 Giant Burfday Cake: ~Happy burfday.....tooooo yooouuu....~,"2003-03-19 22:44:30 Red Leader: Anyway, Nadia and I look forward to seeing how you did! ^^",~Happy BURFDAY!......dear Sraphy....~,2003-03-19 22:44:57 Darrow: LOL,2003-03-19 22:44:57 Red Leader: I'd say what I am... But I don't really know... ^^;;;,
2003-03-19 22:45:07,Giant Burfday Cake,2003-03-19 22:44:57 Red Leader: I'd say what I am... But I don't really know... ^^;;;,2003-03-19 22:45:03 Darrow: That's crazy.,~Happy Burfday.....tooooo......~,2003-03-19 22:45:17 Giant Burfday Cake: ~YYYOOUUUUUU!~,2003-03-19 22:45:28 Sraphene: Awwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww . . . .,
2003-03-19 22:45:17,Giant Burfday Cake,2003-03-19 22:45:03 Darrow: That's crazy.,2003-03-19 22:45:07 Giant Burfday Cake: ~Happy Burfday.....tooooo......~,~YYYOOUUUUUU!~,2003-03-19 22:45:28 Sraphene: Awwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww . . . .,2003-03-19 22:45:45 Psi-Amy: TADAAAAA! *throws confetti around*,
2003-03-08 18:52:46,Gogo,2003-03-08 18:52:07 Armadillo: Back when I used to call myself Gogo all the time.,2003-03-08 18:52:18 Vavalion: Oh.,*Mimics LOL*,2003-03-08 18:53:13 Armadillo: The creepy part was that it sounded just like Nadia.,2003-03-08 18:53:25 Vavalion: Whaaaaaaaaaat?,
2003-08-26 17:48:05,Gogo,2003-08-26 17:47:21 Soul: *Zoneeater appears out of the circle*,2003-08-26 17:47:37 Nadia: Enjoying it and being myself and trying to be good...? ^^;;;;;;,*Appears out of the Zone Eater wielding... AMBIGUOUS PRONOUNS!!!*,2003-08-26 17:48:06 Soul: *compresses Zoneeater into a shoebox and tosses it in the firepit*,2003-08-26 17:48:24 Ghido: :},
2004-04-30 19:53:37,Gogo,2004-04-30 19:53:23 Leif: [nono]@Red,"2004-04-30 19:53:28 Janus: I don't have five more, nor do I feel compelled to make them up.",[nono]@[red],"2004-04-30 19:53:38 Janus: I could do Quentin and Ryu, but eh.",2004-04-30 19:54:02 Zalbag: [nono]@[red],
2004-05-11 16:12:29,Gogo,2004-05-11 15:33:50 Armadillo: [janus][hug],2004-05-11 16:11:58 Big Stupid Ogre: AAAAAAAaaaaaaaaAAAAAAAAaaaaaaaAAAAAAAAAaaaaaaaHHHHHHhhhhhHHHHHH!,...AAAAAAAAAAAAaaaaaaaaaaaaaAAAAAAAAAAAAaaaaaaaaAAAAAAAAAhhhhhhhHHHHHHHHhhhhhhHHHHHHHhhhhhhh!,2004-05-11 16:13:03 Gogo: *Runs out*,2004-05-11 16:13:19 Armadillo: ...Wibble.,
2004-05-11 16:13:03,Gogo,2004-05-11 16:11:58 Big Stupid Ogre: AAAAAAAaaaaaaaaAAAAAAAAaaaaaaaAAAAAAAAAaaaaaaaHHHHHHhhhhhHHHHHH!,2004-05-11 16:12:29 Gogo: ...AAAAAAAAAAAAaaaaaaaaaaaaaAAAAAAAAAAAAaaaaaaaaAAAAAAAAAhhhhhhhHHHHHHHHhhhhhhHHHHHHHhhhhhhh!,*Runs out*,2004-05-11 16:13:19 Armadillo: ...Wibble.,"2004-05-11 16:13:54 Armadillo: Sorry, but looking at Lord British was making me insaaaaane. and no, I refuse to close the av window! NO!",
2009-06-25 03:48:38,Gogo,"2009-06-25 03:47:19 Dark Paladin: So you DON'T want any mimics...? Get out of here, Gogo!!",2009-06-25 03:48:31 Nadia: xd,:(,"2009-06-25 03:48:46 Nadia: Well, in FFT, you knew the gender of the mimics!",2009-06-25 03:48:55 Armadillo: Sorry it took me so long. I had to make the handle.,
2002-01-07 18:27:25,Golbez2,2002-01-07 18:18:08 Vavalion: Sweet! *Gives Darrow two quarters and runs off to the store*,"2002-01-07 18:27:23 Jester: BTW, does anyone know the name of the song that plays whenever you fight Seymour?",Hey whats up,2002-01-07 18:27:25 Hero: yawb,"2002-01-07 18:27:51 Jester: (Seymour is not a spoiler, because it's so blatantly obvious when you first see him) [tongue]",
2002-01-07 18:28:28,Golbez2,2002-01-07 18:27:25 Hero: yawb,"2002-01-07 18:27:51 Jester: (Seymour is not a spoiler, because it's so blatantly obvious when you first see him) [tongue]",anyone know where golbez is?,2002-01-07 18:29:21 Vavalion: He's over there.,2002-01-07 18:29:30 Dark Paladin: Nope. [animewink],
2002-01-07 18:29:54,Golbez2,2002-01-07 18:29:47 Dark Paladin: SEYMOUR IS A SPOILER!!!!!!!!,2002-01-07 18:29:51 Dark Paladin: ;_;,sup golbez,2002-01-07 18:30:15 Golbez: LOL.,2002-01-07 18:30:35 Dark Paladin: @!$^*^%!! (1736322!,
2002-01-07 18:31:07,Golbez2,2002-01-07 18:30:39 Golbez: AHAHAHAHHA!,2002-01-07 18:31:02 Darrow: Nickels? Even better!,"Dark Paladin, lol","2002-01-07 18:31:14 Jester: It is NOT, DP!",2002-01-07 18:31:18 Jester: [tongue],
2002-01-07 18:31:28,Golbez2,"2002-01-07 18:31:14 Jester: It is NOT, DP!",2002-01-07 18:31:18 Jester: [tongue],lol,"2002-01-07 18:31:59 Golbez: You're hilarious, cloud_strife.","2002-01-07 18:32:01 Cecil: Man, this is insane. . .I am running on an hour and a half sleep.",
2002-02-20 14:12:29,Gotek,2002-02-20 14:08:01 SSU Guest 119: Do any of you know where i can get subtitled berserk episodes,2002-02-20 14:08:08 SSU Guest 119: like a site,i really need berserk episodes,2002-02-20 14:12:34 Gotek: well,2002-02-20 14:12:40 Gotek: ill be back laters,
2002-02-20 14:12:34,Gotek,2002-02-20 14:08:08 SSU Guest 119: like a site,2002-02-20 14:12:29 Gotek: i really need berserk episodes,well,2002-02-20 14:12:40 Gotek: ill be back laters,2002-02-20 14:16:58 Dark Paladin: *Stretches* Ahhh...got an order placed for more checks and got some mint chocolate chip ice cream too. [animesmile],
2002-02-20 14:12:40,Gotek,2002-02-20 14:12:29 Gotek: i really need berserk episodes,2002-02-20 14:12:34 Gotek: well,ill be back laters,2002-02-20 14:16:58 Dark Paladin: *Stretches* Ahhh...got an order placed for more checks and got some mint chocolate chip ice cream too. [animesmile],2002-02-20 14:17:42 Dark Paladin: What else...went to all of my classes...got the DVD...sent out the birthday card...went to the library for research and filled out various things for the Inter-Library Loan...hopefully that comes through in time...,
2002-02-20 14:22:40,Gotek,2002-02-20 14:17:42 Dark Paladin: What else...went to all of my classes...got the DVD...sent out the birthday card...went to the library for research and filled out various things for the Inter-Library Loan...hopefully that comes through in time...,2002-02-20 14:17:57 Dark Paladin: Later I just have to finish these financial aid forms and that's about it. Very nice. [animesmile],Grr,2002-02-20 14:23:02 Gotek: You guys dont know where i can get berserk episodes?,2002-02-20 14:23:20 Dark Paladin: Nobody is here.,
2002-02-20 14:23:02,Gotek,2002-02-20 14:17:57 Dark Paladin: Later I just have to finish these financial aid forms and that's about it. Very nice. [animesmile],2002-02-20 14:22:40 Gotek: Grr,You guys dont know where i can get berserk episodes?,2002-02-20 14:23:20 Dark Paladin: Nobody is here.,2002-02-20 14:24:51 Vavalion: Nope.,
2002-02-21 04:25:14,Gotek,2002-02-21 00:32:23 Null Handle: LOL at [url],"2002-02-21 00:36:24 Null Handle: ""Where's the remote?"" ""I ate it. Now shut up and get cultured.""",Damn Morpheus,"2002-02-21 07:14:36 Golbez: Yeah, fuck Morpheus!",2002-02-21 07:18:17 Golbez: HAHAHAHAHHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAAHHAHAHAHAHAHAHAHAHAHAHAHHAAH!,
2002-03-25 20:01:03,Grizzly Bear,2002-03-25 20:00:26 K'van Cetre: those are the same people who feel that war is pointless and everything can be solved with talking,2002-03-25 20:00:31 Randofu: That's called grooming.  They aren't eating those bugs as a major form of nutrition.,*Mauls K'van*,"2002-03-25 20:01:22 Vavalion: Yes they were, the apes were sticking thin sticks inside trees and gathering up termites or something and ate them all.","2002-03-25 20:01:32 Randofu: I dunno, Aaron... The conditions the animals have to live in are pretty harsh. I'm not gonna stop eating them, but I would like to see better conditions for them.",
2002-03-25 20:03:24,Grizzly Bear,2002-03-25 20:02:37 Vavalion: Maybe.,"2002-03-25 20:03:15 Randofu: ! I know where I read it. I suppose it isn't exactly a reliable source. The Monster Manual for D&D. Then again, it also said that sperm whales preyed on Giant Squid.",WRANNGH!!! *grabs an M-9 and launches some rounds at Soul*,2002-03-25 20:03:43 Hero: back,2002-03-25 20:03:44 Vavalion: LOL at Rand,
2002-03-25 20:05:10,Grizzly Bear,"2002-03-25 20:04:24 Randofu: Here's to you, Mrs. Robinson, heaven holds a place for those who prey...",2002-03-25 20:04:33 Null Handle: hey hey hey,WRANNGH! *grabs M4a1 Carbine*,2002-03-25 20:05:35 Null Handle: *jumps in M-1*,2002-03-25 20:05:49 Null Handle: *rotates turret torwards Grizzly Bear*,
2002-03-25 20:07:01,Grizzly Bear,2002-03-25 20:06:27 Null Handle: *Company of Bradleys roll behind him and aim their TOW missles at the grizzly*,2002-03-25 20:06:30 Vavalion: Maybe your connection spazzed out for a second?,Wrangh? *hops in chinook and zooms out*,2002-03-25 20:07:18 Null Handle: *Calls to ready fire on the Grizzly's location*,2002-03-25 20:07:54 Mog: *Takes out a P90 and blows the Grizzly Bear to hell*,
2002-03-25 20:09:10,Grizzly Bear,2002-03-25 20:08:36 Aaron: Neclord is fun to kill! ,2002-03-25 20:09:03 Null Handle: Fvck a P90.,Eh....fudge it. *presses button that makes world explode*,2002-03-25 20:09:51 Null Handle: *Counterintelligence had rigged the button to make only the Grizzly explode*,2002-03-25 20:10:40 K'van Cetre: An FN P90?,
2001-11-02 19:08:56,Guest 159,2001-11-02 19:08:49 Dark Paladin: {THIS FIRST PAYMENT WAS FROM AT LEAST A MONTH AGO AND THEY PROCESSED IT TODAY!!! THAT'S IT!!!! THEY'RE FUCKING GETTING MY GOD DAMN ANGST!!!!!},2001-11-02 19:08:55 Kenji: Maybe because the train's a BITCH and it doens't like music playing while you're on it. *thinks of 'Chronopolis'*,{What DP?},2001-11-02 19:09:05 Gill: (*cackles at the avatar* It's a Masked invasion.),2001-11-02 19:09:09 Guest 159: {Nevermind},
2001-11-02 19:09:09,Guest 159,2001-11-02 19:08:56 Guest 159: {What DP?},2001-11-02 19:09:05 Gill: (*cackles at the avatar* It's a Masked invasion.),{Nevermind},"2001-11-02 19:09:16 Angela: ~looks at her hair~ Hey, it worked! It's green now!","2001-11-02 19:09:18 Hawk: Hm...well, go to where the Dark Kingdom was in that one dimension and search around there.",
2001-11-02 19:10:07,Guest 159,2001-11-02 19:09:38 Kenji: *arches an eyebrow*,2001-11-02 19:09:56 Dark Paladin: {Sorry for interrupting but...GOD...there's no excuse. None whatsoever. This was WEEKS after September 11th. They have no damn excuse. They're going to get an earful from me.},"{Janus, your gradient caused a bug in the log =P }","2001-11-02 19:10:12 Gill: *Gill navigates the ship to that area, but all that's there is a small island*",2001-11-02 19:10:20 Guest 159: {gone for now},
2001-11-02 19:10:20,Guest 159,"2001-11-02 19:10:07 Guest 159: {Janus, your gradient caused a bug in the log =P }","2001-11-02 19:10:12 Gill: *Gill navigates the ship to that area, but all that's there is a small island*",{gone for now},"2001-11-02 19:10:25 Angela: (It's okay, DP!)",2001-11-02 19:10:31 Kenji: (Your log caused a bug in my gradient first! [tongue]),
2001-11-02 19:16:31,Guest 159,2001-11-02 19:16:02 Gill: *Hawk sees a very rich looking Sage walking around as he heads inside*,"2001-11-02 19:16:17 Sage: Excuse me, but I don't believe I allowed you to enter.",{Random Lamer Walks by DP and .... },2001-11-02 19:16:46 Hawk: Sorry. Just in most dimensions there's a library here and I need some information on a ghost infested area in this dimension.,2001-11-02 19:17:27 Sage: *Angela clicks the link and suddenly appears in front of some guy*,
2001-11-02 20:38:10,Haril,"2001-11-02 20:36:12 Angela: Well, do you want to just stay in for the night...? ~blushes~",2001-11-02 20:36:34 Hawk: *Knocks on the door*,*opens the door* Hey Hawk.,2001-11-02 20:38:26 Kenji: Staying in sounds good to me!,2001-11-02 20:38:28 Hawk: Hey Haril. Hm...do you mind if I ask something?,
2001-11-02 20:38:53,Haril,2001-11-02 20:38:26 Kenji: Staying in sounds good to me!,2001-11-02 20:38:28 Hawk: Hey Haril. Hm...do you mind if I ask something?,"Sure, what is it?","2001-11-02 20:39:01 Kenji: (""As a matter of fact..."")","2001-11-02 20:39:09 Angela: ~smiles~ Okay! ~waves to Gill~ Good night, Gill!",
2001-11-02 20:41:25,Haril,2001-11-02 20:40:51 Kenji: (*camera zooms in on Ruby* Dun dun duuuuun.),"2001-11-02 20:41:15 Angela: (LOL, that craaaaaaaaaaazy Ruby... ^^;[wink]","Sorry, I don't have the technology Wintech does, and I'd have to shell out a lot of cash if I wanted to get supplies to build bombs like they do. Sure, I have the money, but Dyna would beat me to death if I took money from the retirement funds.","2001-11-02 20:41:42 Angela: ~closes the door and sits on the bed~ Well, Tron is certainly interesting...",2001-11-02 20:42:04 Hawk: Doesn't she beat you anyway?,
2001-11-02 20:42:35,Haril,2001-11-02 20:42:15 Kenji: And certainly weird.,2001-11-02 20:42:20 Kenji: (Eheheh.),"Hmm...yeah, but probably not as much as she -would-.","2001-11-02 20:43:04 Angela: (LOL, poor poor pooooooooooooor Haril...)",2001-11-02 20:43:14 Kenji: *takes off his weighted clothes* Haven't been training a lot the past few days...,
2001-11-02 20:44:14,Haril,2001-11-02 20:43:38 Hawk: Okaaaaay. I think I'll go see Rose now. Bye! *Walks into Rose's room*,"2001-11-02 20:44:04 Angela: ~frowns~ You should make sure and train tomorrow, then...",*Hawk heads into her room and sees her getting changed for bed*,2001-11-02 20:44:46 Hawk: Hi Rose!,"2001-11-02 20:45:02 Kenji: Research, training, exploration. Sounds good.",
2002-01-26 21:49:58,Haro,"2002-01-26 21:49:50 Darrow: Wll, okay, th countr mad it up and thn told it to you. All thos drugs ar gonna b th dath of you, Hro!!!....And that bomb!! *bomb rolls ovr to Hro and xplods*","2002-01-26 21:49:51 K'van Ctre: 6:26 lngth, and only going..... .26k/s",Now I built in a filtr,"2002-01-26 21:50:08 K'van Ctre: hro, your th tchy, why havnt w surpassd 56k on modms?",2002-01-26 21:50:10 Haro: 888,
2002-01-26 21:50:10,Haro,2002-01-26 21:49:58 Haro: Now I built in a filtr,"2002-01-26 21:50:08 K'van Ctre: hro, your th tchy, why havnt w surpassd 56k on modms?",888,2002-01-26 21:50:14 Haro: e,2002-01-26 21:50:53 Vavalion: Gabbledegak!,
2002-01-26 21:50:14,Haro,"2002-01-26 21:50:08 K'van Ctre: hro, your th tchy, why havnt w surpassd 56k on modms?",2002-01-26 21:50:10 Haro: 888,e,2002-01-26 21:50:53 Vavalion: Gabbledegak!,"2002-01-26 21:50:54 Haro: Mostly due to phonline limitations, Kvan.",
2002-01-26 21:50:54,Haro,2002-01-26 21:50:14 Haro: e,2002-01-26 21:50:53 Vavalion: Gabbledegak!,"Mostly due to phonline limitations, Kvan.","2002-01-26 21:51:08 K'van Cetre: 56k has been the standard for a long time, we need to get like....500k [tongue]",2002-01-26 21:51:30 K'van Cetre: I think modem technology is the slowest moving of all computers,
2002-06-27 13:46:22,Haro,2002-06-27 13:46:09 Randofuxx0rz: ASCII thing=l3tt3r,2002-06-27 13:46:21 K'bomb Carltra: {[url],Umm ?,2002-06-27 13:46:26 Craepy Uncle Dog Face: [url],2002-06-27 13:46:30 K'bomb Carltra: god dammit,
2003-06-04 18:55:01,Hearytn,"2003-06-04 18:54:25 Ayra: I was a lot younger then, and the fear never wore off. I'm sorry, Narok;. I did my best.",2003-06-04 18:54:57 Valimus: [PICKS RIN UP] Here... I'll take you the rest of the way.,"Illia, you came back to us!",2003-06-04 18:55:07 Hearytn: Just when we needed you most.,"2003-06-04 18:55:17 Rin: *smiles at Ayra* Don't worry, we all have our fears.....Mine is things with lots of legs.",
2003-06-04 18:55:07,Hearytn,2003-06-04 18:54:57 Valimus: [PICKS RIN UP] Here... I'll take you the rest of the way.,"2003-06-04 18:55:01 Hearytn: Illia, you came back to us!",Just when we needed you most.,"2003-06-04 18:55:17 Rin: *smiles at Ayra* Don't worry, we all have our fears.....Mine is things with lots of legs.","2003-06-04 18:55:36 DM: You hear their voices from all around, but can't tell where they are coming from specifically.",
2003-06-04 18:56:55,Hearytn,"2003-06-04 18:56:27 Taro: Mine is smelly socks! Ewwww, so smelly....",2003-06-04 18:56:49 Ayra: At least some of them are safe. We have that much to be thankful for.,Are these your friends?,2003-06-04 18:57:06 Valimus: No! You're hurt and you shouldn't be walking in your condition! You'll only make it worse if you force yourself.,"2003-06-04 18:57:28 Illia: ~nods, and introduces everyone~ And this is my daddy!",
2003-06-04 19:01:21,Hearytn,2003-06-04 19:00:56 Ilsyn: For good reason... *takes a sip and sets the glass back down*,"2003-06-04 19:01:04 Ayra: After that ordeal, maybe it wouldn't hurt to have a little... [examines a wine glass]","You know, you look really shaken. Perhaps some of our wine will calm your nerves.",2003-06-04 19:01:23 Narok: *Drinks plenty of wine*,"2003-06-04 19:01:29 Taro: *almost faints, but immediately runs around grabbing various foods and chowing down*",
